url,title,description,price,location,land_size,building_size,bedroom,bathroom,garage,carport,property_type,certificate,voltage_watt,maid_bedroom,maid_bathroom,kitchen,dining_room,living_room,furniture,building_material,floor_material,floor_level,house_facing,concept_and_style,view,internet_access,road_width,year_built,year_renovated,water_source,corner_property,property_condition,ad_type,ad_id
/properti/bekasi/hos18759642/,Jual Murah Rumah Di Kawasan Industri Jababeka,"DI JUAL RUMAH murah didalam perumahan Graha Asri Di dekat Golf dan kawasan industri JABABEKA Sebelah persis SPORT CITY seluas 21Ha LANDSCAPE HIJAU DAN ASRI Keuntungan dekat dengan : Stasiun KRL Commuter Line Cikarang Stasiun Kereta Api Lokal Lemahabang Jabodetabek Residence (JR) Connexion Jababeka-Jakarta Lapangan golf 18-hole Jababeka GOR Stadion Wibawa Mukti Mayfair (Plaza Indonesia Jababeka) Japanese Mall Little Tokyo Living World Plaza (ACE, Informa, bioskop) Pusat kuliner Hollywood Junction (Pizza Hut, KFC, J.Co, dll) Showroom Toyota Farmers Market, Starbucks, Giant, dll Institusi pendidikan dari TK - Universitas Rumah Sakit, Pasar bersih modern 20 menit ke Aeon Small Deltamas",300000000.0,"Jababeka, Bekasi",60 m²,40 m²,2.0,1.0,0.0,0.0,Rumah,SHM - Sertifikat Hak Milik,,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,0.0,,,,,,,,,,,,#196353
/properti/tangerang/hos16323224/,Rumah baru 2 lantai strategis di Poris Indah,"Dijual cepat Rumah baru 2 lantai di Poris Indah, Cipondoh, Tangerang. Lokasi strategis. Dekat dengan green lake city, akses tol dalam kota dan tol bandara - kunciran - serpong. Dekat stasiun kereta poris, terminal bus trans jabodetabek, dll. Spesifikasi Rumah dijual: - Rumah baru 2 lantai - Luas Tanah 84 m2 - Ukuran Tanah 7x12 mtr - Luas Bangunan 168 m2 - SHM, IMB, PBB lengkap - 4 Kamar Tidur - 3 Kamar Mandi - Listrik 3500 W - Air PAM Harga rumah dijual: 1,5 M nego. Lokasi di Perumahan Poris Indah, lengkap dengan segala fasilitas, pasar, toko sembako, kuliner, mini market, sekolah, klinik, rumah sakit, sports club, dll. Semua serba ada dan murah-murah.",1500000000.0,"Poris, Tangerang",84 m²,168 m²,4.0,3.0,0.0,0.0,Rumah,SHM - Sertifikat Hak Milik,3500.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,,,,PAM,False,Baru,Dijual,
/properti/bogor/hos18715073/,Rumah Di Zona Usaha Strategis Pusat Kota Bogor,Rumah Dijual Bogor RUMAH DI ZONA USAHA STRATEGIS PUSAT KOTA BOGOR Jln. RE. Martadinata Pabaton - air mancur kota Bogor KONDISI RUMAH : • Lt. +/- 900 m2 Lb. +/- 540 m ( 2 lantai ) • Tempat tinggal / Zona Usaha • Jenis Bangunan : Beton permanen • Halaman Depan : Area Parkir 300 m • Halaman Belakang: luas +/- 200 m (ex. taman kolam / R. Dapur Utama) • Kondisi Bangunan: Perlu perawatan dan renovasi,11500000000.0,"Pabaton, Bogor",900 m²,540 m²,6.0,4.0,4.0,0.0,house,SHM - Sertifikat Hak Milik,10000.0,2.0,1.0,1.0,0.0,1.0,Semi Furnished,Beton permanen,,2.0,North,,,,,,,PDAM + air pompa,False,Perlu perawatan dan renovasi,,
/properti/tangerang/hos18667030/,Dijual Rumah Talaga Bestari Cluster The Forest Balaraja Tangerang,"Talaga Bestari Cluster The Forest berlokasi di Balaraja, Tangerang, pembangunan perumahan seluas 308-hektar Talaga Bestari dirancang untuk memenuhi permintaan perumahan untuk segmen pasar menengah dan atas Spesifikasi : • Luas Bangunan : 96m² • Luas Tanah : 140m² • Kamar Mandi : 2 • Kamar Tidur : 3 • Carport : 1 • Sertifikat : SHM • Kondisi : Bagus • Listrik : 2200watt Token • Hadap Selatan • Air Pam • Taman depan dan belakang Harga Jual : 1,195Miliar Fasilitas yang terdapat pada Talaga Bestari Cluster The Forest, yaitu : • Sekolah • Pasar • Rumah Sakit • Mini Club House • Jogging Track • Shuttle Bus • Taman Rusa • Bioskop 4D • Keamanan 24 Jam • Carport Terima Titipan : Jual -Beli -Sewa Properti Rumah, Tanah, Ruko, Komersial Jabodetabek Area TGR0111-MARQ",1195000000.0,"Balaraja, Tangerang",140 m²,96 m²,2.0,2.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,2200.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,0.0,South,,,,,,,Air Pam,False,Bagus,Dijual,
/properti/tangerang/hos18666937/,Rumah Baru 2lantai Posisi Hook Cendana Arbory Type 2 Karawaci,"Cendana ARBORY adalah hunian terbaru dari Cendana Homes series berlokasi di North Lippo Village, tepatnya samping tol dengan akses utama cluster Cendana PEAK, Taman Holandia & Taman New Britania. Kawasan yang ramai, maju dan rindang dengan banyaknya pepohonan di dalam kawasan dengan fasilitas yang sudah lengkap didalamnya. Spesifikasi : •Ukuran : 5,5x15meter •Luas Bangunan : 68m² •Luas Tanah : 112m² •Kamar Mandi : 3 •Kamar Tidur : 3 •Carport : 1 •Sertifikat : P3U (Baru serah terima) •Kondisi : Primery (blm pernah ditempati) •Luas jalan : 4-5 meter Harga Jual : Rp 1.480.000.xxx Harga Sewa : Rp 45.000.0000 Lokasi terbaru dengan akses langsung ke pintu tol. Cuma 2 menit ke pintu tol, Sekolah Dian Harapan, Hypermart & Karawaci Office Park. Cuma 5 menit ke UPH, Supermal, RS Siloam, Aryaduta Hotel & Club House, City Walk Elvee.",1480000000.0,"Curug, Tangerang",112 m²,68 m²,3.0,3.0,0.0,1.0,Rumah,P3U,2200.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,4-5 meter,,,,True,Primery (blm pernah ditempati),,
/properti/jakarta-pusat/aps3521282/,"Dijual Apartment The Mansion Tower Bougenvile, Kemayoran","Dijual Apartment The Mansion Tower Bougenvile, Kemayoran 1BR Luas 29m2 Ada ruang tamu Lt tinggi View city Semi furnish Harga Jual : 550jt (nego) Wa.me/6281381125xxx Sisca GP Pik - YUN #jualapartement #aprtementgreenlake ##aprtementgreenlakesunter #jualapartemenmurah #rumahmurah #kpr #jual #rumah #tanah #kavling #pabrik #ruko #gudang #perkantoran #kantor #apartemen #properti #property #jabodetabek #gadingpropik #sisca #jualapartement #apartmentthemansionkemayoran #themansionkemayoran #apartementthemansion #apartementsedayu #themansionkemayoran #themansionkemayorantowerbougenville",550000000.0,"Kemayoran, Jakarta Pusat",,29 m²,1.0,1.0,0.0,0.0,,"Lainnya (PPJB,Girik,Adat,dll)",,0.0,0.0,0.0,0.0,1.0,Semi Furnished,,,0.0,,,city,,,2010.0,,,,Bagus,Dijual,aps3521282
/properti/tangerang-selatan/hos18606461/,Rumah Cantik Bebas Banjir Tangerang Selatan,"Dijual Rumah Cantik Bebas Banjir Tangerang Selatan Vila Dago Tol LT 179 LB 157 R tamu, R keluarga, Dapur, Gudang, R Jemur Kamar tidur 2 Kamar mandi 2 carport 2 mobil SHM Lantai 2 tinggal dilanjutkan pembangunan Harga 1.380 M (Nego) Dijual Rumah, Di jual Rumah, Rumah Di Jual, Jual Rumah Jabodetabek rumah dijual cepat, Jual rumah Tangerang Selatan, rumah murah, jual rumah murah terdekat, rumah murah di bintaro, jual rumah ciputat sudimara, jual rumah ciputat",1380000000.0,"Ciputat, Tangerang Selatan",179 m²,157 m²,2.0,2.0,0.0,2.0,house,"Lainnya (PPJB,Girik,Adat,dll)",,0.0,0.0,1.0,0.0,2.0,Unfurnished,,,2.0,,,,,,,,,,,Dijual Cepat,
/properti/bogor/hos18662312/,RUMAH DI ZONA USAHA STRATEGIS PUSAT KOTA BOGOR,Rumah Dijual Bogor RUMAH DI ZONA USAHA STRATEGIS PUSAT KOTA BOGOR Jln. RE. Martadinata Pabaton - air mancur kota Bogor KONDISI RUMAH : • Lt. +/- 900 m2 Lb. +/- 540 m ( 2 lantai ) • Tempat tinggal / Zona Usaha • Jenis Bangunan : Beton permanen • Halaman Depan : Area Parkir luas +/- 300 m. • Halaman Belakang: luas +/- 200 m (ex. taman kolam / R. Dapur Utama) • Kondisi Bangunan: Perlu perawatan dan renovasi,11500000000.0,"Pabaton, Bogor",900 m²,540 m²,6.0,4.0,4.0,0.0,house,SHM - Sertifikat Hak Milik,10000.0,2.0,0.0,2.0,0.0,2.0,Unfurnished,Beton permanen,,2.0,North,,,,,,,Air PDAM + air pompa,False,Perlu perawatan dan renovasi,Jual,
/properti/tangerang/hos18609343/,Dijual Rumah/Kios Cocok Untuk Usaha Pinggir Jalan Utama Karawaci Tangerang,"Dijual Rumah Tinggal dan Toko Depan Jalan Utama Jalan Akses Ramai Cocok Untuk Usaha Jl.Pajajaran Raya ,Perumnas 3, Karawaci, Tangerang, Banten Spesifikasi: - Ukuran : 8 x 20 - Luas Tanah : 160M² - Luas Bangunan : 200M² - Tingkat : 1, 1/4(Lt 2) - Kamar Tidur : 4 - Kamar Mandi : 2 - Listrik : PLN1300w + Token 1300w - Air : JetPump & PDAM - Sertifikat : SHM Harga Jual : 1,1M Nego Fasilitas area: - 10 menit ke Lippo Karawaci - 10 menit ke Pasar Modern Karawaci - 10 menit ke Pasar Malabar - 5 menit ke Pintu Tol Karawaci Terima Titipan : Jual -Beli -Sewa Properti Rumah, Tanah, Ruko, Komersial Jabodetabek Area TGR0108-MARQ",1100000000.0,"Karawaci, Tangerang",160 m²,200 m²,4.0,2.0,0.0,0.0,Rumah,SHM - Sertifikat Hak Milik,1300.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,,,,JetPump & PDAM,,,,
/properti/jakarta-selatan/las4188468/,Tanah Siap Bangun Cilandak Timur Jakarta Selatan,"DI JUAL TANAH KAVLING SIAP BANGUN Lokasi Cilandak Timur Jakarta Selatan Luas Tanah 917 m² Sertifikat SHM Lokasi Sangat Strategis : Dekat Tol Depok Antasari, Pasar Minggu, Cilandak, Kemang, Ampera, Rs Fatmawati, Cipete, Jeruk Purut, Tb Simatupang, Pondok Indah, Pondok Labu, Lebak Bulus, Tanjung Barat Harga 18 jt/m2 atau 16.506.000.xxx Untuk Informasi - Transaksi - Survey hub : YULIA 0878-8311-6xxx / 0858-1036-2xxx Apabila bpk/ibu sedang mencari Property Butuh bantuan untuk Memasarkan Property : ( Gedung / Rumah / Apartment / Ruko / Office Space / Tanah / Pabrik / Gudang / Hotel / Villa Jabodetabek )",18000000.0,"Cilandak, Jakarta Selatan",515 m²,,,0.0,0.0,0.0,,SHM - Sertifikat Hak Milik,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,Dijual,las4188468
/properti/jakarta-selatan/las4188460/,Tanah Kavling Siap Bangun Jeruk Purut Cilandak Jakarta Selatan,"DI JUAL TANAH KAVLING SIAP BANGUN (HOEK) Lokasi Jl. Jeruk Purut Cilandakk Jakarta Selatan Lus Tanah 402 m² Sertifikat SHM Hadap Selatan & Barat Lokasi Sangat Strategis : Dekat Tol Depok Antasari, Pasar Minggu, Cilandak, Kemang, Ampera, Rs Fatmawati, Cipete, Jeruk Purut, Tb Simatupang, Pondok Indah, Pondok Labu, Lebak Bulus, Tanjung Barat Harga 18 jt/m2 atau 7.236.000.xxx(Nego) Untuk Informasi - Transaksi - Survey hub : YULIA 0878-8311-6xxx / 0858-1036-2xxx Apabila bpk/ibu sedang mencari Property Butuh bantuan untuk Memasarkan Property : ( Gedung / Rumah / Apartment / Ruko / Office Space / Tanah / Pabrik / Gudang / Hotel / Villa Jabodetabek )",18000000.0,"Cilandak, Jakarta Selatan",402 m²,,,0.0,0.0,0.0,,SHM - Sertifikat Hak Milik,,0.0,0.0,0.0,0.0,0.0,,,,0.0,South,,,,,,,,True,,Dijual,las4188460
/properti/bogor/hos18556230/,Rumah 2 Lantai Furnished Mewah Bukit Cimanggu City,"Rumah Furnished Mewah Bukit Cimanggu City Bogor L Tanah 320m2 L Bangunan 600m2 K Tidur 5+2 K Mandi 5 Lantai 2 Listrik 3500watt Garasi 1 mobil Carport 4 mobil Air Jetpump Halaman Depan Belakang Luas Akses Jalan Luas Keamanan 24 Jam Tidak Banjir Legalitas SHM dan IMB FASILITAS Security one gate system 24 jam + CCTV Komplek pertokoan dan Pusat jajanan Marcopolo waterpark Sport center: kolam renang, lap basket, lap Tenis, lap bulutangkis, Komplek pertokoan, Jogging track Bogor Icon Hotel/apartement Taman tematik Tempat ibadah DEKAT PUSAT PELAYANAN 5menit ke Puskesmas/klinik 24 jam, RS Hermina dan RSI, Polsek, Koramil 5menit ke Lottemart, Transmart, Giant Yasmin, Toserba Yogya, Ramayana 5menit ke Univ Ibnu Khaldun, SD/SMP/SMA Bina Insani, Arnava hotel, 10menit dari Stasiun KRL Cilebut dan TOD Sukaresmi (LRT Jabodetabek) 1menit dari Halte bis JIEX @Bogor Icon (langsung dari dan ke airport Soekarno Hatta) Lokasi Strategis Dalam Perumahan Keamanan 24 Jam Dekat Sekolah Negeri Dekat Sekolah Swasta Dekat Stasiun KRL CILEBUT Dan TOD Suka resmi (LRT Jabotabek) Dekat Universitas Dekat Halte Bus Jiex Bogor icon (langsung ke Airport) Dekat Sekolah Dekat Rs Dekat Supermarket Dekat McDonald Dekat KFC",7500000000.0,"Tanah Sareal, Bogor",320 m²,600 m²,5.0,5.0,1.0,4.0,Rumah,SHM - Sertifikat Hak Milik,3500.0,2.0,0.0,0.0,0.0,0.0,Furnished,,,2.0,,,,,,,,Air Jetpump,False,,,
/properti/jakarta-timur/hos18555043/,Di Jual Rumah Siap Huni 2 Lantai Di Jakarta Timur,"New House For Sale Rumah Di Jual rumah siap huni Lokasi: Jln. Al Baidho II Gg H. Naeran, DSB kavling D1, Lubang Buaya, Cipayung-Jaktim LT: 66 LB: 100 Listrik: 2200w Air: pompa Kamar tidur: 3 Kamar mandi: 3 Legalitas: SHM, IMB on hand Harga: 1.45M Ready: KPR & cash keras .. Selling poin: •Lokasi sangat bagus. Strategis. Depan jalan hidup (bukan dalam gang). Dekat kemana². •Rute KRL, LRT Jabodetabek, bus transjakarta •5 menit ke TMII dan Monumen Pancasila Sakti •Dekat tol JORR & jagorawi, UKI cawang •Dekat RSUD Cipayung, RS Adhyaksa, RS Haji Pondok Gede •Dekat Tamini Square, Green Terrace TMII •Dekat beberapa SPBU Pertamina •Bebas banjir •Lingkungan aman nyaman dan asri WA only:",1450000000.0,"Lubang Buaya, Jakarta Timur",66 m²,100 m²,3.0,3.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,2200.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,,,,,,,,pompa,False,Siap Huni,Di Jual,
/properti/jakarta-timur/hos18552790/,Di Jual Rumah 2 Lantai Siap Huni Sangat Strategis,"New House For Sale Rumah Di Jual 2 lantai Lokasi: Jln. Al Baidho II Gg H. Naeran, DSB kavling D1, Lubang Buaya, Cipayung-Jaktim LT: 66 LB: 100 Listrik: 2200w Air: pompa Kamar tidur: 3 Kamar mandi: 3 Legalitas: SHM, IMB on hand Harga: 1.45M Ready : KPR cash keras (NEGO) Selling poin: •Lokasi sangat bagus. Strategis. Depan jalan hidup (bukan dalam gang). Dekat kemana². •Rute KRL, LRT Jabodetabek, bus transjakarta •5 menit ke TMII dan Monumen Pancasila Sakti •Dekat tol JORR & jagorawi, UKI cawang •Dekat RSUD Cipayung, RS Adhyaksa, RS Haji Pondok Gede •Dekat Tamini Square, Green Terrace TMII •Dekat beberapa SPBU Pertamina •Bebas banjir •Lingkungan aman nyaman dan asri WA only",1450000000.0,"Lubang Buaya, Jakarta Timur",66 m²,100 m²,3.0,3.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,2200.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,,,,pompa,False,,Di Jual,
/properti/tangerang-selatan/hos18501989/,Dijual Rumah Di Paradise Serpong City Southscape Tangerang Selatan - Via Cessie,DIJUAL RUMAH DI PARADISE SERPONG CITY SOUTHSCAPE TANGERANG SELATAN - VIA CESSIAsset property pengupayaan cessie penyelesaian via lelang DIJUAL RUMAH DI PARADISE SERPONG CITY SOUTHSCAPE TANGERANG SELATAN - VIA CESSIE luas tanah : 72 luas bangunan : 52 status rumah : kosong dengan nilai yg kami iklankan itu meliputi biaya biaya antara lain : - jasa proses pengambilan asset - jasa perbantuan pengosongan asset diluar biaya biaya di antara lain : - biaya kerohiman - biaya balik nama bphtb dll. info detail mengenai asset tersebut bisa hubungi kami.,985000000.0,"Serpong, Tangerang Selatan",72 m²,57 m²,2.0,1.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,0.0,,,,,,,,,,,,
/properti/jakarta-timur/hos18438396/,Rumah 2 Lantai Shm Baru,"New House For Sale Rumah Di Jual (Proses Finishing) Lokasi: Jln. Al Baidho II Gg H. Naeran, DSB kavling D1, Lubang Buaya, Cipayung-Jaktim LT: 66 LB: 100 Listrik: 2200w Air: pompa Kamar tidur: 3 Kamar mandi: 3 Legalitas: SHM, IMB on hand Harga: 1.45M Selling poin: •Lokasi sangat bagus. Strategis. Depan jalan hidup (bukan dalam gang). Dekat kemana². •Rute KRL, LRT Jabodetabek, bus transjakarta •5 menit ke TMII dan Monumen Pancasila Sakti •Dekat tol JORR & jagorawi, UKI cawang •Dekat RSUD Cipayung, RS Adhyaksa, RS Haji Pondok Gede •Dekat Tamini Square, Green Terrace TMII •Dekat beberapa SPBU Pertamina •Bebas banjir •Lingkungan aman nyaman dan asri Andy WA",1450000000.0,"Lubang Buaya, Jakarta Timur",66 m²,100 m²,3.0,3.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,2200.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,,,,pompa,False,Proses Finishing,,
/properti/tangerang/hos16465051/,Rumah 2 Lantai Bagus Furnished Di Metro Permata 1 Tangerang,"Rumah berkonsep Modern Luas tanah 129m di Hook Hadap Timur Utara Fasilitas dekat lapangan Basket Keamanan hanya 200,000 perbulan Ruko kedepan hanya 10 menit Ke area Kharinda atau Alfa hanya 5 menit Dekat sekolah, Mall Puri Indah, Mall Living World karena Tol Tangerang dan Jabodetabek hanya 2km.",3000000000.0,"Tangerang, Tangerang",129 m²,200 m²,4.0,3.0,0.0,1.0,house,SHM - Sertifikat Hak Milik,5500.0,0.0,0.0,0.0,0.0,0.0,Furnished,,,2.0,Northeast,Modern,,,,,,,True,,,
/properti/tangerang/shs4058426/,Dijual Murah Ruko Pinangsia Lippo Karawaci Tangerang Shm Ruko Di Lippo Karawaci 400 M² Unfurnished Shm,DIJUAL MURAH Ruko Pinangsia Lippo Karawaci Tangerang 5X20 Lt. 100M2 Lb. 400M2 4 Lantai Shm -Ruko Bebas Banjir -Akses Toll -Bangunan Rapi Terawat -Security 24 Jam •Harga : 4M Nego !! Property Consultant : Aling.Ng 0856 711 0xxx •Terima Titip: Jual -Beli -Sewa : Rumah-Ruko-Apartemen-Soho- Gudang-Pabrik-Kavling-Office Space-Gedung-Hotel-Villa-Citra Garden - Pik1-Pluit-Muara Karang-Pik2-Golf Island-Bsd-Tangerang- Gading Serpong-Lippo Karawaci-Jabodetabek-Bali.,4000000000.0,"Lippo Karawaci, Tangerang",100 m²,400 m²,3.0,3.0,0.0,0.0,,SHM - Sertifikat Hak Milik,3500.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,4.0,,,,,,2018.0,,,,Bagus,Dijual,shs4058426
/properti/bogor/hos18425652/,Dijual Rumah Modern Di Bukit Cimanggu City Bogor,"*RUMAH MODERN MINIMALIS HALF FURNISHED DI BUKIT CIMANGGU CITY, BOGOR* # SHM, Hadap Selatan di Bukit Cimanggu City, Tanah Sareal, Kota Bogor # Lokasi premium dan strategis di Pusat salahsatu pusat pengembangan di Kota Bogor. # Keluar komplek akses langsung Exit/Entry Toll Bogor Outer Ringroad # Bebas banjir # LT 136, LB 220, 2 lantai, 4 KT, 1 GUDANG, 2 KM, Carport # Half furnished, PLN 2200 watt # Air PDAM + Sumur # Bisa difungsikan sebagai rumah/kantor *FASILITAS LENGKAP:* # Security 24 jam # Komplek Pertokoan dan Pusat Jajanan # Marcopolo Waterpark # Sport Center: kolam renang, lap basket, lap tenis, lap bulutangkis, komplek pertokoan, jogging track # Bogor Icon Hotel/Apartement # Taman tematik # Tempat ibadah *DEKAT PUSAT PELAYANAN:* # 5mnt ke puskesmas/klinik 24 jam, RS Hermina dan RSI Bogor, polsek, koramil, # 5 mnt ke Lottemart, Transmart, Giant Yasmin, Toserba Yogya, Ramayana # 5 mnt ke Univ Ibnu Khaldun, SD/SMP/SMA Bina Insani, Arnava Hotel, # 10mnt dari stasiun KRL Cilebut dan TOD Sukaresmi (LRT jabodetabek), 10mnt dari sentul city # 1mnt dari halte bis JIEX @Bogor Icon (langsung dari dan ke airport Soekarno Hatta) # harga 1.39M nego Imeldaang",1390000000.0,"Cimanggu, Bogor",136 m²,220 m²,4.0,2.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,2200.0,0.0,0.0,0.0,0.0,0.0,Semi Furnished,,,2.0,South,Modern Minimalis,,,,,,Air PDAM + Sumur,False,,Dijual,
/properti/depok/hos16738356/,"Rumah Dijual Pesona Khayangan. Murah, Nego. Dekat Toll","Rumah Dijual Pesona Khayangan Sukmajaya - Depok - Bangunan Lama, Hitung Tanah - Strategis, Dkt Kemana - mana - Bebas Banjir - Dekat Mall, Akses Toll langsung - Komplek Elit, Lingkungan Eksklusif Spesifikasi : Bangunan 2 Lantai LT : 105 m2 LB : 82 m2 KT : 2 + 1 KT KM : 2 + 1 KM Carpot : 1 mobil SHM & IMB : Ada Jual Murah! Harga : Rp. 1.65 Miliar ( Masih Bisa Nego ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area",1650000000.0,"Sukmajaya, Depok",105 m²,82 m²,2.0,2.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,,1.0,1.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,,,,,,Bangunan Lama,,
/properti/jakarta-selatan/hos16466659/,"Rumah Pondok Labu Andara Dijual. Unit Baru, Langsung Akses Toll","Rumah Dijual Pondok Labu - Andara Cilandak - Pondok Labu Area - Lokasi Strategis - Selangkah Dari Gerbang Toll Andara - Cluster Eksklusif, One Gate System - Jalan Full Paving Blok - Bangunan MEGAH & KOKOH - Developer & Kontraktor berpengalaman - 44 Unit Eksklusif Townhouse Spesifikasi : Bangunan 3 lantai LT : 120 m2 LB : 250 m2 Kamar Tidur : 4 + 1 KT ( Ada Kamar Tidur Di LT.1 ) Kamar Mandi : 4 + 1 KM Listrik 4400 Carport 2 mobil Living area Kitchen & Pantry Dining area Balkon & Taman Service & Laundry area Harga Mulai : Rp. 4 Milyaran Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area DP0001-CQID",4000000000.0,"Pondok Labu, Jakarta Selatan",120 m²,250 m²,4.0,4.0,0.0,2.0,Rumah,SHM - Sertifikat Hak Milik,4400.0,1.0,1.0,1.0,1.0,1.0,Unfurnished,,,3.0,,,,,,,,,,,,DP0001-CQID
/properti/jakarta-timur/hos16477036/,"Rumah Dijual Cijantung. Strategis, Jalan 2 Mobil. Smarthome","Rumah Dijual Cijantung Cijantung - Pasar Rebo Jakarta Timur - Smart home Townhouse - Rooftop Garden - Lokasi sangat strategis : 100 meter ke Indomaret & Alfamaret 100 meter ke Malahayati Islamic School 100 metel ke Terminal Angkutan Umum ( Angkot, Busway, Dll ) - 2 menit ke Raya Bogor - 4 menit ke Mall Graha Cijantung - 5 menit ke TK-SD-SMP-SMA PB Soedirman - 6 menit ke TOL JORR - 7 menit ke RSUD Pasar Rebo - 2 menit ke Masjid Amantubillah - 2 menit ke Gor Gongseng - 5 menit ke Kelurahan Cijantung Spesifikasi : 2 lantai + Rooftop LT. 45m2 - 105m2 LB. 77 m2 Kamar Tidur : 3 KT ( Ad Kamar dibawah/LT1 ) Kamar Mandi : 3 KM Carport SHM /IMB : ada Harga Mulai : Rp. 1 Miliaran Free Biaya : BPTHB / PNBP PJB/AJB + BBN Pompa air & Toren air Smart door lock CCTV Promo Harga perdana ( Khusus 3 unit pertama ) Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK005",1000000000.0,"Cijantung, Jakarta Timur",50 m²,77 m²,3.0,3.0,0.0,1.0,Rumah,SHM - Sertifikat Hak Milik,2200.0,0.0,0.0,0.0,0.0,0.0,Unfurnished,,,2.0,,,,,Jalan 2 Mobil,,,,,,,
/properti/jakarta-selatan/hos16428022/,"Rumah Dijual Lebak Bulus Modern Industrial, Bagus Nego","Rumah Dijual Lebak Bulus Cilandak, Jakarta Selatan - Unit Baru - Dalam Komplek - Lingkungan Tenang, Asri & Strategis - Bebas Banjir Lokasi Strategis : 3 minute to Foodhall 6 minute to HERO Supermarket 10 minute to RS Puri Cinere 15 minute to Cilandak Town Square 18 minute to JORR 20 minute to Pondok Indah Mall Spesifikasi : Bangunan 2 Lantai LT : 187 m2 LB : 250 m2 Kamar tidur 3 + 1 KT Kamar mandi 4 + 1 KM Carport 2 mobil SHM, IMB, PBB sudah lunas Listrik 2200 WATT Taman Tengah 2 Balkon di lantai 2 Fitur : Rangka atap baja ringan Kitchen set incl (tanpa kompor/oven) AC 1 (ruang tengah) Water heater 1 Kamar mandi TOTO Harga: Rp. 5 Mliar ( Nego ) Bisa Cash / KPR Cara Pembayaran : - Cash Keras / Bertahap - KPR Bisa Bank apapun - Proses dibantu s/d ACC Terima Titipan : Jual - Beli - Sewa Properti Rumah, Tanah, Kantor, Komersial Jabodetabek Area JK0154-CQID",5000000000.0,"Lebak Bulus, Jakarta Selatan",187 m²,250 m²,3.0,4.0,0.0,2.0,house,SHM - Sertifikat Hak Milik,2200.0,1.0,1.0,1.0,0.0,1.0,Unfurnished,baja ringan,,2.0,,Modern Industrial,,,,,,,False,Unit Baru,Rumah Dijual,JK0154-CQID
/properti/jakarta-selatan/hos16469173/,Best Price. Unit Baru. Rumah Pondok Indah Dijual. Nego Sd Deal,"Rumah Dijual Pondok Indah Pondok Pinang, Kebayoran Lama Jakarta Selatan - Bangunan Baru, Mewah - Desain London Style - Spek Premium - Akses Jalan 2 Mobil - Jalan Kaki ke PIM 2 - Bebas banjir",6600000000.0,"Pondok Indah, Jakarta Selatan",120 m²,250 m²,4.0,4.0,2.0,1.0,Rumah,SHM - Sertifikat Hak Milik,,1.0,1.0,0.0,0.0,0.0,Unfurnished,,,3.0,,London Style,,,Akses Jalan 2 Mobil,,,,False,"Bangunan Baru, Mewah",Jual,JK0237-CQID
